"","beach_id","region","council","site","longitude","latitude","date","enterococci_cfu_100ml"
"1906",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"15/02/2016",10
"1907",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"27/02/2016",17
"1908",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"04/03/2016",8
"1909",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"09/02/2016",10
"1910",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"16/01/2016",18
"1911",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"10/01/2016",8
"1912",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"26/08/2016",5
"1913",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"15/08/2016",3
"1914",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"09/08/2016",16
"1915",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"02/08/2016",3
"1916",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"21/07/2016",61
"1917",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"15/07/2016",1
"1918",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"28/06/2016",4
"1919",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"22/06/2016",9
"1920",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"05/07/2016",28
"1921",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"21/06/2016",140
"1922",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"20/06/2016",22
"1923",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"03/06/2016",15
"1924",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"17/05/2016",1
"1925",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"29/03/2016",20
"1926",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"04/04/2016",450
"1927",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"22/03/2016",21
"1928",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"16/03/2016",71
"1929",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"21/02/2016",780
"1930",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"28/01/2016",15
"1931",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"22/01/2016",58
"1932",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"03/02/2016",10
"1933",26,"Sydney City Ocean Beaches","Randwick Council","Coogee Beach",151.25817,-33.92076,"04/01/2016",26
"1934",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"04/01/2016",20
"1935",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"16/01/2016",0
"1936",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"27/02/2016",5
"1937",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"15/02/2016",0
"1938",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"21/02/2016",990
"1939",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"04/03/2016",0
"1940",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"22/03/2016",17
"1941",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"29/03/2016",5
"1942",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"20/04/2016",3
"1943",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"15/04/2016",0
"1944",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"10/05/2016",1
"1945",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"04/05/2016",0
"1946",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"23/05/2016",2
"1947",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"09/06/2016",120
"1948",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"16/06/2016",1
"1949",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"21/07/2016",9
"1950",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"28/06/2016",1
"1951",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"09/08/2016",16
"1952",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"02/08/2016",0
"1953",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"27/07/2016",0
"1954",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"15/08/2016",0
"1955",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"26/08/2016",0
"1956",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"10/01/2016",1
"1957",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"22/01/2016",13
"1958",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"03/02/2016",7
"1959",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"09/02/2016",1
"1960",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"28/01/2016",3
"1961",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"10/03/2016",12
"1962",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"16/03/2016",16
"1963",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"08/04/2016",7
"1964",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"04/04/2016",92
"1965",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"28/04/2016",2
"1966",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"17/05/2016",0
"1967",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"03/06/2016",0
"1968",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"21/06/2016",89
"1969",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"05/07/2016",6
"1970",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"15/07/2016",0
"1971",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"08/07/2016",27
"1972",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"19/08/2016",0
"1973",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"14/09/2016",1
"1974",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"26/09/2016",1
"1975",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"17/11/2016",0
"1976",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"31/10/2016",1
"1977",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"01/09/2016",2
"1978",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"07/09/2016",0
"1979",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"20/09/2016",2
"1980",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"18/10/2016",1
"1981",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"30/09/2016",3
"1982",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"12/10/2016",2
"1983",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"25/10/2016",4
"1984",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"05/11/2016",1
"1985",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"10/11/2016",2
"1986",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"05/12/2016",0
"1987",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"30/11/2016",3
"1988",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"23/11/2016",0
"1989",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"16/12/2016",810
"1990",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"12/12/2016",0
"1991",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"22/12/2016",0
"1992",25.9,"Sydney City Ocean Beaches","Randwick Council","Gordons Bay (East)",151.264558,-33.915646,"29/12/2016",3
"1993",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"22/12/2016",8
"1994",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"29/12/2016",15
"1995",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"05/12/2016",7
"1996",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"17/11/2016",4
"1997",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"23/11/2016",1
"1998",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"30/11/2016",7
"1999",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"12/12/2016",0
"2000",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"16/12/2016",100
"2001",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"10/11/2016",5
"2002",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"18/10/2016",1
"2003",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"30/09/2016",2
"2004",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"26/09/2016",2
"2005",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"20/09/2016",17
"2006",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"12/10/2016",1
"2007",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"14/09/2016",160
"2008",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"01/09/2016",6
"2009",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"31/10/2016",23
"2010",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"05/11/2016",0
"2011",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"25/10/2016",5
"2012",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"07/09/2016",1
"2013",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"19/08/2016",3
"2014",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"08/07/2016",7
"2015",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"15/07/2016",0
"2016",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"27/07/2016",7
"2017",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"16/06/2016",6
"2018",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"09/06/2016",55
"2019",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"23/05/2016",6
"2020",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"10/05/2016",66
"2021",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"04/04/2016",840
"2022",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"22/03/2016",19
"2023",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"29/03/2016",5
"2024",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"21/02/2016",69
"2025",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"10/03/2016",6
"2026",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"16/03/2016",31
"2027",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"22/01/2016",29
"2028",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"28/01/2016",4
"2029",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"03/02/2016",4
"2030",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"04/01/2016",4
"2031",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"26/08/2016",4
"2032",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"15/08/2016",1
"2033",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"21/07/2016",59
"2034",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"09/08/2016",4
"2035",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"02/08/2016",0
"2036",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"05/07/2016",63
"2037",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"21/06/2016",7
"2038",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"28/06/2016",4
"2039",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"03/06/2016",33
"2040",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"17/05/2016",1
"2041",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"28/04/2016",5
"2042",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"04/05/2016",51
"2043",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"15/04/2016",11
"2044",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"20/04/2016",8
"2045",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"08/04/2016",6
"2046",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"27/02/2016",8
"2047",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"04/03/2016",3
"2048",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"15/02/2016",0
"2049",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"09/02/2016",12
"2050",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"10/01/2016",35
"2051",29,"Sydney City Ocean Beaches","Randwick Council","Little Bay Beach",151.25149,-33.98012,"16/01/2016",2
"2052",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"16/01/2016",3
"2053",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"10/01/2016",31
"2054",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"03/02/2016",6
"2055",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"09/02/2016",70
"2056",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"15/02/2016",0
"2057",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"27/02/2016",9
"2058",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"04/03/2016",11
"2059",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"10/03/2016",180
"2060",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"16/03/2016",190
"2061",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"28/04/2016",24
"2062",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"15/04/2016",19
"2063",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"08/04/2016",95
"2064",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"04/05/2016",86
"2065",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"10/05/2016",98
"2066",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"23/05/2016",44
"2067",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"09/06/2016",51
"2068",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"22/06/2016",11
"2069",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"16/06/2016",7
"2070",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"20/06/2016",290
"2071",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"08/07/2016",16
"2072",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"02/08/2016",56
"2073",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"27/07/2016",17
"2074",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"15/08/2016",0
"2075",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"19/08/2016",15
"2076",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"04/01/2016",3
"2077",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"22/01/2016",170
"2078",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"28/01/2016",5
"2079",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"22/03/2016",40
"2080",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"21/02/2016",34
"2081",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"29/03/2016",25
"2082",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"04/04/2016",750
"2083",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"20/04/2016",2
"2084",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"17/05/2016",2
"2085",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"23/06/2016",53
"2086",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"03/06/2016",1200
"2087",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"21/07/2016",69
"2088",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"15/07/2016",1
"2089",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"28/06/2016",7
"2090",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"05/07/2016",190
"2091",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"24/06/2016",26
"2092",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"21/06/2016",30
"2093",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"09/08/2016",1
"2094",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"07/09/2016",2
"2095",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"26/08/2016",7
"2096",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"25/10/2016",12
"2097",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"05/11/2016",1
"2098",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"10/11/2016",7
"2099",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"01/09/2016",4
"2100",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"20/09/2016",130
"2101",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"14/09/2016",10
"2102",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"12/10/2016",0
"2103",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"18/10/2016",9
"2104",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"26/09/2016",0
"2105",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"30/09/2016",6
"2106",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"31/10/2016",22
"2107",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"30/11/2016",67
"2108",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"17/11/2016",45
"2109",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"23/11/2016",1
"2110",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"12/12/2016",53
"2111",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"16/12/2016",1400
"2112",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"22/12/2016",3
"2113",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"05/12/2016",9
"2114",28,"Sydney City Ocean Beaches","Randwick Council","Malabar Beach",151.252247,-33.96436,"29/12/2016",9
"2115",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"12/12/2016",5
"2116",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"29/12/2016",10
"2117",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"30/11/2016",0
"2118",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"22/12/2016",2
"2119",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"16/12/2016",690
"2120",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"23/11/2016",0
"2121",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"05/12/2016",37
"2122",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"05/11/2016",0
"2123",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"17/11/2016",7
"2124",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"31/10/2016",8
"2125",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"25/10/2016",5
"2126",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"07/09/2016",0
"2127",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"10/11/2016",4
"2128",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"18/10/2016",3
"2129",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"12/10/2016",0
"2130",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"14/09/2016",16
"2131",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"20/09/2016",1
"2132",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"30/09/2016",4
"2133",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"26/09/2016",1
"2134",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"26/08/2016",2
"2135",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"01/09/2016",1
"2136",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"15/08/2016",3
"2137",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"02/08/2016",1
"2138",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"09/08/2016",10
"2139",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"08/07/2016",2
"2140",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"27/07/2016",1
"2141",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"09/06/2016",320
"2142",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"16/06/2016",6
"2143",27,"Sydney City Ocean Beaches","Randwick Council","Maroubra Beach",151.25718,-33.94879,"23/05/2016",3
